ancm_id,source,title,ministry,agency,program,ancm_no,posted,category,status,rcv_start,rcv_end,end_estimated,contact,url,body_text,first_seen,last_seen
HT Dream:8847,HT Dream,2026년도 제2차 범부처 첨단 의료기기 연구개발사업 신규지원 대상과제 재공고,보건복지부,한국보건산업진흥원,,범부처의료기기연구개발사업단 공고 제2026-04호,2026-07-01,,,2026-07-01,2026-07-09,0,,https://www.htdream.kr/main/pubAmt/PubAmtList.do,"◎ 범부처 첨단 의료기기 연구개발사업단 공고 제2026-04호 2026년도 제2차 범부처 첨단 의료기기 연구개발사업 신규지원 대상과제 재공고 2026 년도 범부처 첨단 의료기기 연구개발사업 ( 의료 기기 코어기술 및 제품개발 ) 신규지원 대상과제를 다음과 같이 재공고 하오니 동 사업에 참여를 희망하는 기관 ( 기업 ) 등은 관련 규정 및 절차에 따라 신청하여 주시기 바랍니다 . 2026년 7월 1일 (재)범부처의료기기연구개발사업단장 □ 공고 및 접수 ◦ 공고 및 신청기간 공고기간 연구개발과제 신청(전산입력) 접수개시 연구개발과제 접수(전산입력) 마감일시 주관연구개발기관 기관승인 마감일시 2026.7. 1.(수) ∼ 2026.7.9.(목) 2026.7.3.(금) 10:00부터 2026.7.9(목) 16:00까지 20 26.7.10.(금) 16:00까지 - 과제접수 마감일 16:00까지 모든 과제 정보의 전산입력 완료 및 제출서류 (연구 개발 계획서 및 첨부서류)를 업로드하여 ‘제출완료’인 과제만 접수하는 것을 원칙으로 하며, 주관연구개발기관의 기관담당자 제출승인이 완료되어야 함 ( 마감일 16:00 이후 접수 및 전자 인증 절대 불가함 ) - 전산정보 입력 시 관련 온라인매뉴얼(www.iris.go.kr) 참고(붙임3 참고) - 전산시스템에 입력 중이더라도 과제접수(전산입력) 마감일의 종료시간(16시)이 지나면 과제 ‘미접수’로 간주함 □ 지원내용 구분 지원내용 ( 내역사업명 ) RFP 유형 RFP 관리번호 연구개 발과제별 지원규모 및 연구개발기간 2 내역 의료기기 코어기술 및 제품개발 ⑤ 필수의료기기 2026-2-2 - 필수의료기기 -8 상세사항 은 연구개발과제별 RFP ( 붙임 1) 상세 내역 참고 ◦ 과제접수 유의사항 IRIS 회원가입, 전산정보 입력 및 제출서류 업로드 시 최소 하루 이상 소요될 수 있으며 과제접수 마감일에 접속 과부하로 인하여 접수가 지연되거나 장애가 발생할 수 있으므로 과제접수 마감일 이틀 전에 과제 접수 완료하는 것을 권장함 . 또한, 접수 마감일 16시 이후 접수 불가 ◦ 접수 방법 - 연구개발계획서 및 첨부 자료 양식은 범부처통합연구지원시스템( www.iris.go.kr) 및 범부처의료기 기연구개발사업단 홈페이지(kmdf.org)에서 다운 로드하여 작성 - ‘제출서류 목록 (붙임2 참고) ’ 을 확인한 후 ‘제출서류_RFP 유형별 서식 (붙임5 참고) ’ 작성하여 범부처통합연구지원시스템 R&D업무포털(www.iris.go.kr) 에 업로드 하여야 함 □ 문의처 담당업무 전화번호 과제 전산접수(시스템 입력) 관련 1877-2041 (범부처통합연구지원시스템) 공고 및 평가 관련 02-6328-0336 02-6328-0346 RFP관련 내용문의 2내역 의료기기 코어기술 및 제품개발 02-6328-0340 ※ 문의전화 폭주로 전화 연결이 원활하지 않을 수 있음 ( 반드시 공고문 등을 확인 후 질의 요망 ) 범부처통합연구지원시스템(IRIS) 바로가기 Click",2026-09-15T12:06:18,2026-09-20T23:58:56
HT Dream:8828,HT Dream,2026년도 한국형 ARPA-H 프로젝트 신규지원 대상과제 통합공고,보건복지부,한국보건산업진흥원,,보건복지부 공고 제 2026-451호,2026-06-10,,,2026-06-10,2026-07-01,0,,https://www.htdream.kr/main/pubAmt/PubAmtList.do,"◎ 보건복지부공고 제2026-451호 2026년도 한국형 ARPA-H 프로젝트 신규지원 대상과제 통합공고 2 026년도 한국형 ARPA-H 프로젝트 신규 지원 대상과제 통합공고 를 다음과 같이 공고하니 해당 연구개발과제를 수행하고자 하는 자 는 관련 규정에 따라 신청하여 주시기 바랍니다. 2026년 6월 1일 보건복지부장관 정 은 경 □ 공고단위 안내 ※ 접수 전 반드시 확인해 주시기 바랍니다. ※ 과제접수 마감일 14:00까지 모든 과제 정보의 전산입력 완료 및 제출서류(연구계획서 및 첨부자료)를 업로드하여 ‘제출완료’인 과제만 접수하는 것을 원칙으로 함 (마감일 14:00이후 접수 및 전자인증 절대 불가함) ※ 2026년도 신규지원 대상과제는 IRIS(https://www.iris.go.kr)를 통해 과제신청, 평가및 관리업무를 진행합니다. * IRIS(Integrated R&D Information System): 각 부처 및 전문기관별로 운영하고 있던 시스템을 하나로 통합한 범부처통합연구지원시스템 임무중심 단위 RFP 번호 공고단위 (RFP명) 사업내용(RFP 안내) 평가일정/절차 안내 연구책임자 과제신청 (전산입력) 시작 일시 연구책임자 과제신청 (전산입력) 마감일시 주관연구개발기관 검토·승인 마감일시 담당자 연락처 (02 -2288 - ****) 담당자 연락처 (02 -2288 - ****) ① 보건 안보 1 장기 면역 유도 백신 플랫폼 개발 이제욱 6146 박윤아 6164 2026.6.10 (수) 14:00 2026.7.1(수 ) 14:00 2 잠복 감염 활성화 원천 차단 플랫폼 개발 이제욱 6146 성수인 6163 ② 미정복질환 3 AI·환자데이터 연계 희귀질환 정밀치료플랫폼 개발 및 실증 박미선 6143 박혜은 6177 ③ 바이오헬스 4 암 관리를 위한 혈액정화기술 개발 김재욱 6141 정민섭 6183 5 양자센싱 기반 초고감도/조기진단 기술개발 이창복 6144 정양임 6182 ④ 복지· 돌봄 6 뇌-컴퓨터 인터페이스 중심 노인 정신건강의 뇌 변화 데이터 추출체계 고도화와 최적화된 비중단중재방안 제공 플랫폼 개발 이승규 6139 윤승현 6167 7 고령층의 보이지 않는 고통의 가시화와 해결방안 한희철 6140 문채훈 6168 ⑤ 필수 의료 8 헬스케어 Agentic AI 오케스트레이션 플랫폼 개발 이창현 6133 연채은 6173 9 지역완결형 AI기반 암관리 통합 네트워크 구축 이창현 6133 이정태 6171 ○ 담당자 안내 - 과제 접수(시스템 입력) 관련 : 범부처통합연구지원시스템(1877-2041) ※ IRIS 콜센터 운영시간 : 09:00 ∼ 18:00 범부처통합연구지원시스템(IRIS) 바로가기 Click",2026-09-15T12:06:20,2026-09-20T23:58:56
HT Dream:8829,HT Dream,2026년도 제2차 국가신약개발사업 신규지원 대상과제 통합공고,보건복지부,한국보건산업진흥원,,국가신약개발재단 공고 제2026-02호,2026-06-04,,,2026-06-04,2026-07-01,0,,https://www.htdream.kr/main/pubAmt/PubAmtList.do,"2026년도 제2차 국가신약개발사업 신규지원 대상과제 통합공고 「2026년도 제2차 국가신약개발사업 신규지원 대상과제」를 다음과 같이 공고하오니, 해당 연구개발과제를 수행하고자 하는 기관은 관련 규정에 따라 신청 바랍니다. 2026년 6월 1일 국가신약개발사업단장  신청 방법: 범부처통합연구지원시스템(www.iris.go.kr) 공고단위(RFP) 접수기간 (전산입력기간) 연구책임자 과제신청 (전산입력) 마감일시 주관연구개발기관 기관담당자 승인 마감일시 신약 기반 확충 연구 (유효물질, 선도물질) 2026.6.18.(목) 09:00 ~ 2026.7.1.(수) 14:00 2026.7.1.(수) 14:00 * 마감 일시까지 기관담당자의 제출 승인이 완료 된 과제에 한하여 최종 접수 인정 신약 R&D 생태계 구축 연구 (후보물질, 비임상) 신약 임상 개발 (임상1상, 임상2상)  안내사항 - 기관담당자가 미지정 기관의 경우에도, 기관담당자 승인 절차까지 진행 필수 - 제출 서류 업로드 시 PDF 변환 오류 발생 주의 (참고2. 참조) 변환 오류 원인 문제 방지 방법 첨부하는 문서가 “보안문서”일 경우 문서 내 암호 해제 “숨은설명”이 포함되어 있는 경우 (한글파일) 숨은 설명 삭제 후 저장 문서 내 “유료 및 번들폰트”가 있는 경우 인쇄기능 이용하여 문서를 PDF로 저장  문의처 - 문의 전 [붙임1] 공고 안내문, [붙임6] FAQ 필수 확인 요망 - 공고 및 접수 기간 내 이메일 문의(kddf_pm@kddf.org) 권장 (유선 연결 제한 가능) ※ 과제 접수 완료 및 서류 제출 완료 여부는 유선으로 확인 불가 합니다. 문의 구분 담당 부서 전화 이메일 시스템 오류/ 입력 문의 범부처통합연구지원시스템(IRIS) 1877-2041 IRIS 홈페이지 Q&A 메뉴 RFP 및 절차 문의 국가신약 개발사업단 RFP 02-6379-3083 kddf_pm@kddf.org 평가 일정/절차 02-6379-3068 02-6379-3077 연구비 02-6379-3062 02-6379-3208 성과 02-6379-3224 기술료 02-6379-3076 재무 02-6379-3081 ※ 자세한 사항은 국가신약개발재단 홈페이지 참조 - www.kddf.org > 알림마당 > 사업공고 > 2026년 제2차 국가신약개발사업 신규지원 대상과제 통합공고 바로가기",2026-09-15T12:06:22,2026-09-20T23:58:56
HT Dream:8830,HT Dream,2026년 바이오헬스 글로벌 석학 멘토십 프로그램 수행기관 모집 2차 공고,보건복지부,한국보건산업진흥원,,한국보건산업진흥원 공고 제 2026-180호,2026-06-09,,,2026-06-09,2026-06-24,0,,https://www.htdream.kr/main/pubAmt/PubAmtList.do,"2026년 바이오헬스 글로벌 석학 멘토십 프로그램 수행기관 모집 2차 공고 1 공 고 명 ○ 2026년 바이오헬스 글로벌 석학 멘토십 프로그램 수행기관 모집 2차 공고 2 접수기간 ○ 2026년 6월 5일(금) ~ 2026년 6월 24일(수) 15:00까지 (제출기한 엄수) 3 수행내용 ○ 바이오헬스 분야 해외 석학 국내 초빙 및 인재양성 프로그램(강연, 컨설팅, 연구 멘토링 등) 기획·운영 - 지원분야별 멘토링을 통한 연간 20명 이상 중점 양성(상세 내용 공고문 참조) 4 모집대상 ○ 해외 연구자 네트워크를 보유한 기관 및 단체(학회·협회, 연구소, 공공기관, 재단, 대학, 병원 등) 5 지원분야 ○ 유전학, 의료영상·진단보조(+AI), 기타* * 기타분야: 분자·세포생물학, 종양생물학, 약리학, 중개연구 등 6 선정규모 ○ 2개 분야 이상 선정(분야별 1개 기관 선정), 분야별 3억원 이내 지원 ※ 1개 기관에서 복수 분야 지원 가능, 예산 범위 내에서 우수 분야 선정(평가 결과 적합한 기관이 없을 경우 미선정) ※ 단, 기타 분야는 세부 분야를 통합하여 최대 1개 기관만 선정 7 신청방법 ○ 제출서류 작성 후 이메일(kbioleap@khidi.or.kr) 제출 - (제출서류) [붙임1] 사업신청서(날인된 PDF 및 한글 원본파일), 발표자료(구두발표 평가용) 1부 [ 문의처 ] 담당자 이메일 연락처 한국보건산업진흥원 의사과학자정책팀 kbioleap@khidi.or.kr 043-713-8453 ※ 원활한 안내 및 답변을 위해 가급적 이메일 문의를 권장합니다. 많은 관심과 참여 부탁드립니다. 감사합니다. 한국보건산업진흥원 의사과학자정책팀 드림",2026-09-15T12:06:23,2026-09-20T23:58:56
HT Dream:8827,HT Dream,2026년도 제2차 감염병 예방·치료 기술개발사업 신규지원 대상과제 재공고,보건복지부,한국보건산업진흥원,,보건복지부공고 제2026-437호,2026-05-27,,,2026-05-27,2026-06-08,0,,https://www.htdream.kr/main/pubAmt/PubAmtList.do,"공고단위 안내 ◎ 보건복지부공고 제2026-437호 2026년도 제2차 감염병 예방·치료 기술개발사업 신규지원 대상과제 재공고 2 026년도 제2차 감염병 예방·치료 기술개발사업 신규 지원 대상과제 재공고 를 다음과 같이 공고하니 해당 연구개발과제를 수행하고자 하는 자 는 관련 규정에 따라 신청하여 주시기 바랍니다. 2026년 5월 27일 보건복지부장관 정 은 경 □ 공고단위 안내 ※ 접수 전 반드시 확인해 주시기 바랍니다. ※ 과제접수 마감일 14:00까지 모든 과제 정보의 전산입력 완료 및 제출서류(연구계획서 및 첨부자료)를 업로드하여 ‘제출완료’인 과제만 접수하는 것을 원칙으로 함 (마감일 14:00이후 접수 및 전자인증 절대 불가함) ※ 2026년도 제2차 신규지원 대상과제는 IRIS*(https://www.iris.go.kr)를 통해 과제신청, 평가및 관리업무를 진행합니다. * IRIS(Integrated R&D Information System): 각 부처 및 전문기관별로 운영하고 있던 시스템을 하나로 통합한 범부처통합연구지원시스템 공고단위 안내 RFP 번호 세부 사업명 공고단위 (RFP명) 사업내용(RFP 안내) 평가일정/절차 안내 연구책임자 과제 신청 (전산입력) 마감일시 주관연구개발기관 검토·승인 마감일시 담당자 연락처 (043-713 -****) 담당자 연락처 (043-713 -****) 1 감염병 예방·치료 기술개발사업 미해결 치료제 도전기술개발 김난옥 8671 김주현 8734 2026.6.8.(월) 14:00 2026.6.8.(월) 14:00 ○ 담당자 안내 - 과제 접수(시스템 입력) 관련 : 범부처통합연구지원시스템(1877-2041) ※ IRIS 콜센터 운영시간 : 09:00 ~ 18:00 범부처통합연구지원시스템(IRIS) 바로가기 Click",2026-09-15T12:06:25,2026-09-20T23:58:56
HT Dream:8813,HT Dream,2026년 바이오헬스 글로벌 석학 멘토십 프로그램 수행기관 모집 공고 안내,보건복지부,한국보건산업진흥원,,한국보건산업진흥원 공고 제 2026-149호,2026-05-12,,,2026-05-12,2026-06-01,0,,https://www.htdream.kr/main/pubAmt/PubAmtList.do,"◎ 한국보건산업진흥원 공고 제 2026-149호 2026년 바이오헬스 글로벌 석학 멘토십 프로그램 수행기관 모집 공고 보건복지부 및 한국보건산업진흥원은 바이오헬스 분야 인재-기술-산업 연결 생태계의 글로벌화 촉진 및 의과학 미래 인재 육성 을 위해 ‘바이오헬스 글로벌 석학 멘토십 프로그램 운영’ 을 추진하고자 합니다. 이에, 글로벌 석학 멘토십 프로그램 수행기관을 아래와 같이 공모하오니 관심 있는 기관의 많은 참여 바랍니다. 2026년 5월 12일 한국보건산업진흥원장 □ 사업 개요 ○ (사업목적) 해외 석학 과 국내 의과학 분야 인재의 지식 교류 및 멘토링 지원 을 통해 차세대 국내 바이오헬스 분야 미래 인재 육성 기여 ○ (주요내용) 바이오헬스 분야 해외 석학의 국내 초빙 및 이를 활용한 강연, 컨설팅, 연구 멘토링 등 인재양성 프로그램 기획·운영 ▪ 해외 석학 초빙 대상(예) - 주요 연구 분야 내에서 노벨상(생리의학상 등) 또는 래스커상 등 수상자, NIH PI급 연구자, HHMI(美 하워드휴스의학연구소) 연구책임자급, HCR 연구자(美 클래리베이트 발표 피인용 세계 상위 1% 연구자) 등 초청 권장 ※ 국내 대학(원)생 및 젊은 의(사)과학자의 수요가 높은 석학 및 우수연구자 초청 가능 - 지원분야별 멘토링을 통한 연간 20명 이상 중점 양성 □ 지원대상 및 규모 ○ (지원대상) 해외 연구자 네트워크 보유 기관·단체 (학회·협회, 연구소, 재단, 대학 등) ○ (교육대상) 만 40세 미만의 대학(원)생 또는 박사후연구원 (예비 연구자 포함) ※ 멘토링 기반 중점 양성 대상에는 의대생 및 MD 면허 소지자 50% 이상 포함 ‘26년 지원분야 선정규모 ‘26년 국고보조금 뇌과학 / 면역학 / 유전학 의료영상·진단보조 / 의료AI·디지털헬스 최대 5개 분야 (*중복지원 가능) 분야별 3억원 이내 * 1개 기관이 여러 분야 운영이 가능한 경우, 신청 시 지원분야 복수 선택 가능 □ 신청방법: 제출서류 작성 후 이메일(kbioleap@khidi.or.kr) 제출 - (제출서류) [붙임1] 사업신청서(날인된 PDF 및 한글 원본파일), 발표자료(구두발표 평가용) 1부 □ (이메일) kbioleap@khidi.or.kr □ (전화번호) 043-713-8453 ※ 원활한 안내 및 답변을 위해 가급적 이메일로 문의 부탁드립니다. [붙임1] 2026년 바이오헬스 글로벌 석학 멘토십 프로그램 공고_신청서(양식) [붙임2] (FAQ) 글로벌 석학 멘토십 프로그램 관련 자주 묻는 질문 사업공고 바로가기 Click",2026-09-15T12:06:26,2026-09-20T23:58:56
HT Dream:8810,HT Dream,"2026년도 연구중심병원(한미혁신성과창출R&D, 협력지원 R&D) 신규지원 대상과제 통합공고 안내",보건복지부,한국보건산업진흥원,,보건복지부공고 제2026-373호,2026-04-30,,,2026-04-30,2026-05-29,0,,https://www.htdream.kr/main/pubAmt/PubAmtList.do,"◎ 보건복지부공고 제2026-373 호 2026년도 연구중심병원(한미혁신성과창출R&D, 협력지원 R&D) 신규지원 대상과제 공고 2026년도 연구중심병원(한미혁신성과창출R&D, 협력지원 R&D) 신규지원 대상과제 를 다음과 같이 공고하니 해당 연구개발과제를 수행하고자 하는 자 는 관련 규정에 따라 신청하여 주시기 바랍니다. 2026년 4월 29일 보건복지부장관 정 은 경 ■ 공고단위 안내 ※ 접수 전 반드시 확인해 주시기 바랍니다. ※ 과제접수 마감일 14:00까지 모든 과제 정보의 전산입력 완료 및 제출서류(연구계획서 및 첨부자료)를 업로드하여 ‘제출완료’인 과제만 접수하는 것을 원칙으로 함 (마감일 14:00이후 접수 및 전자인증 절대 불가함) ※ 2026년도 신규지원 대상과제는 IRIS*(https://www.iris.go.kr)를 통해 과제신청, 평가 및 관리업무를 진행합니다. * IRIS(Integrated R&D Information System): 각 부처 및 전문기관별로 운영하고 있던 시스템을 하나로 통합한 범부처통합연구지원시스템 RFP 번호 세부 사업명 공고단위 (RFP명) 사업내용(RFP) 안내 평가일정/절차 안내 연구책임자 과제신청 (전산입력) 마감일시 주관연구 개발기관 검토·승인 마감일시 담당자 연락처 (043-713-****) 담당자 연락처 (043-713-****) 1 연구중심병원육성R&D 한미혁신성과창출R&D 오정택 유나윤 8724 8722 박지혜 8732 2026.5.29.(금) 14:00 2026.5.29.(금) 14:00 2 연구중심병원도약지원사업 연구중심병원 도약지원 (협력지원 R&D) 심훈섭 8723 김연준 8735 ○ 과제 접수(시스템 입력) 관련 : 범부처통합연구지원시스템(1877-2041) - IRIS 콜센터 운영시간 : 09:00 ~ 18:00 ○ 과제 접수(시스템) 오픈날짜 : 5월 7일(목) ○ 과제 신청 전, FAQ를 필히 확인하시기 바랍니다. ※ 연구개발계획서 및 첨부서류 양식은 ""4월 30일(목)"" 에 업로드된 자료를 참고 부탁드립니다. 범부처통합연구지원시스템(IRIS) 바로가기 Click",2026-09-15T12:06:28,2026-09-20T23:58:56
HT Dream:8807,HT Dream,2026년도 제2차 감염병 예방·치료 기술개발사업 신규지원 대상과제 개별공고 안내,보건복지부,한국보건산업진흥원,,보건복지부공고 제2026-362호,2026-04-24,,,2026-04-24,2026-05-26,0,,https://www.htdream.kr/main/pubAmt/PubAmtList.do,"◎ 보건복지부공고 제2026-362호 2026년도 제2차 감염병 예방·치료 기술개발사업 신규지원 대상과제 개별공고 2 026년도 제2차 감염병 예방·치료 기술개발사업 신규 지원 대상과제 개별공고 를 다음과 같이 공고하니 해당 연구개발과제를 수행하고자 하는 자 는 관련 규정에 따라 신청하여 주시기 바랍니다. 2026년 4월 24일 보건복지부장관 정 은 경 □ 공고단위 안내 ※ 접수 전 반드시 확인해 주시기 바랍니다. ※ 과제접수 마감일 14:00까지 모든 과제 정보의 전산입력 완료 및 제출서류(연구계획서 및 첨부자료)를 업로드하여 ‘제출완료’인 과제만 접수하는 것을 원칙으로 함 (마감일 14:00이후 접수 및 전자인증 절대 불가함) ※ 2026년도 제2차 신규지원 대상과제는 IRIS*(https://www.iris.go.kr)를 통해 과제신청, 평가및 관리업무를 진행합니다. * IRIS(Integrated R&D Information System): 각 부처 및 전문기관별로 운영하고 있던 시스템을 하나로 통합한 범부처통합연구지원시스템 RFP 번호 세부 사업명 공고단위 (RFP명) 사업내용(RFP 안내) 평가일정/절차 안내 연구책임자 과제 신청 (전산입력) 마감일시 주관연구개발기관 검토·승인 마감일시 담당자 연락처 (043-713 -****) 담당자 연락처 (043-713 -****) 1 감염병 예방·치료 기술개발사업 미해결 치료제 도전기술개발 김난옥 8671 김주현 8734 2026.5.26.(화) 14:00 2026.5.26.(화) 14:00 ○ 담당자 안내 - 과제 접수(시스템 입력) 관련 : 범부처통합연구지원시스템(1877-2041) ※ IRIS 콜센터 운영시간 : 09:00 ~ 18:00 범부처통합연구지원시스템(IRIS) 바로가기 Click",2026-09-15T12:06:29,2026-09-20T23:58:56
HT Dream:8808,HT Dream,2026년도 제2차 RNA바이러스 감염병(Disease X) 대비 항바이러스 치료제 개발사업 신규지원 대상과제 공고 안내,보건복지부,한국보건산업진흥원,,보건복지부공고 제2026-363호,2026-04-24,,,2026-04-24,2026-05-26,0,,https://www.htdream.kr/main/pubAmt/PubAmtList.do,"◎ 보건복지부공고 제2026-363호 2026년도 제2차 RNA바이러스 감염병(Disease X) 대비 항바이러스 치료제 개발사업 신규지원 대상과제 공고 2 026년도 제2차 RNA바이러스 감염병(Disease X) 대비 항바이러스 치료제 개발사업 신규 지원 대상과제 를 다음과 같이 공고하니 해당 연구개발과제를 수행하고자 하는 자 는 관련 규정에 따라 신청하여 주시기 바랍니다. 2026년 4월 24일 보건복지부장관 정 은 경 □ 공고단위 안내 ※ 접수 전 반드시 확인해 주시기 바랍니다. ※ 과제접수 마감일 14:00까지 모든 과제 정보의 전산입력 완료 및 제출서류(연구계획서 및 첨부자료)를 업로드하여 ‘제출완료’인 과제만 접수하는 것을 원칙으로 함 (마감일 14:00이후 접수 및 전자인증 절대 불가함) ※ 2026년도 신규지원 대상과제는 IRIS*(https://www.iris.go.kr)를 통해 과제신청, 평가및 관리업무를 진행합니다. * IRIS(Integrated R&D Information System): 각 부처 및 전문기관별로 운영하고 있던 시스템을 하나로 통합한 범부처통합연구지원시스템 RFP 번호 세부 사업명 공고단위 (RFP명) 사업내용(RFP 안내) 평가일정/절차 안내 연구책임자 과제 신청 (전산입력) 마감일시 주관연구개발기관 검토·승인 마감일시 담당자 연락처 (043-713 -****) 담당자 연락처 (043-713 -****) 1 RNA바이러스 감염병(Disease X) 대비 항바이러스 치료제 개발 RNA바이러스 감염병(Disease X) 대비 항바이러스 치료제 개발 신덕향 8191 김주현 8734 2026.5.26.(화) 14:00 2026.5.26.(화) 14:00 ○ 담당자 안내 - 과제 접수(시스템 입력) 관련 : 범부처통합연구지원시스템(1877-2041) ※ IRIS 콜센터 운영시간 : 09:00 ~ 18:00 범부처통합연구지원시스템(IRIS) 바로가기 Click ○ 과제 접수(시스템) 오픈날짜 : 5월 4일(월)",2026-09-15T12:06:31,2026-09-20T23:58:56
NECA:17520,NECA,2026년 제3차 '신의료기술평가 길라잡이 서비스' 모집 공고,보건복지부,한국보건의료연구원,,,2026-08-26,,,,,0,,https://www.neca.re.kr/lay1/bbs/S1T12C49/A/12/view.do?article_seq=17520&cpage=1&rows=&condition=&keyword=,"해당 게시글의 작성자, 작성일, 조회수, 내용을 제공합니다. 이미지와 미디어 자료가 있을수 있습니다. 2026년 제3차 '신의료기술평가 길라잡이 서비스' 모집 공고 작성자 평가사업협력팀 작성일 2026.08.26 조회수 347 파일 [보도자료]_2026년 제3차 ‘신의료기술평가 길라잡이 서비스’ 모집 공고.pdf [다운로드수 : 35] 바로보기 1. 2026년 제3차 ‘신의료기술평가 길라잡이 서비스’ 모집 공고.pdf [다운로드수 : 31] 바로보기 2. 신의료기술평가 길라잡이 서비스 2.0 리플렛(2026).pdf [다운로드수 : 22] 바로보기 3. 길라잡이 서비스 자주하는 질문(QnA)_2026년 3차.pdf [다운로드수 : 23] 바로보기",2026-09-15T12:07:20,2026-09-20T23:59:30
NECA:17506,NECA,"2026년 한국보건의료연구원 제2차 원탁회의 개최 안내(8/20(목), 14:00)",보건복지부,한국보건의료연구원,,,2026-08-05,,,,,0,,https://www.neca.re.kr/lay1/bbs/S1T12C49/A/12/view.do?article_seq=17506&cpage=1&rows=&condition=&keyword=,"해당 게시글의 작성자, 작성일, 조회수, 내용을 제공합니다. 이미지와 미디어 자료가 있을수 있습니다. 2026년 한국보건의료연구원 제2차 원탁회의 개최 안내(8/20(목), 14:00) 작성자 대외협력홍보팀 작성일 2026.08.05 조회수 878 파일 안내문.jpg [다운로드수 : 12] 바로보기 한국보건의료연구원에서 안내드립니다. 한국보건의료연구원은 2026년 제2차 원탁회의를 「소비자가 알아야 할 '먹는 알부민'의 진실과 오해」를 주제로 개최합니다. □ 일시: 2026년 8월 20일(목) 14:00~17:00 □ 장소: 명동 포스트타워 10층 대회의실 □ 참석: 무료 □ 사전등록: 포스터 내 QR코드를 통해 사전등록 가능 ※ 원활한 행사 준비를 위해 사전등록을 권장드리며, 사전등록을 하지 않으신 분도 현장 참석이 가능합니다. 관심 있는 분들의 많은 참석을 부탁드립니다.",2026-09-15T12:07:23,2026-09-20T23:59:30
NECA:17484,NECA,"2026년 한국보건의료연구원 제1차 원탁회의 개최 안내(7/22(수), 14:00)",보건복지부,한국보건의료연구원,,,2026-07-07,,,,,0,,https://www.neca.re.kr/lay1/bbs/S1T12C49/A/12/view.do?article_seq=17484&cpage=1&rows=&condition=&keyword=,"해당 게시글의 작성자, 작성일, 조회수, 내용을 제공합니다. 이미지와 미디어 자료가 있을수 있습니다. 2026년 한국보건의료연구원 제1차 원탁회의 개최 안내(7/22(수), 14:00) 작성자 대외협력홍보팀 작성일 2026.07.07 조회수 1355 파일 NECA_안내문1.jpg [다운로드수 : 30] 바로보기 한국보건의료연구원에서 안내드립니다. 한국보건의료연구원은 2026년 제1차 원탁회의를 「신생아 유전 선별검사의 합리적 기준을 논하다」를 주제로 개최합니다. □ 일시: 2026년 7월 22일(수) 14:00~17:00 □ 장소: 포스트타워 10층 대회의실 □ 참석: 무료 □ 사전등록: 포스터 내 QR코드를 통해 사전등록 가능 ※ 원활한 행사 준비를 위해 사전등록을 권장드리며, 사전등록을 하지 않으신 분도 현장 참석이 가능합니다. 관심 있는 분들의 많은 참석을 부탁드립니다.",2026-09-15T12:07:27,2026-09-20T23:59:30
NECA:17456,NECA,「2026년 선진입 의료기술 임상연구 지원 시범사업」 신청 공고,보건복지부,한국보건의료연구원,,,2026-06-05,,,2026-06-04,2026-06-25,1,,https://www.neca.re.kr/lay1/bbs/S1T12C49/A/12/view.do?article_seq=17456&cpage=1&rows=&condition=&keyword=,"해당 게시글의 작성자, 작성일, 조회수, 내용을 제공합니다. 이미지와 미디어 자료가 있을수 있습니다. 「2026년 선진입 의료기술 임상연구 지원 시범사업」 신청 공고 작성자 근거창출지원팀 작성일 2026.06.05 조회수 1207 파일 2026년 선진입 의료기술 임상연구 지원 시범사업 신청 공고 (1).hwpx [다운로드수 : 99] 바로보기 「2026년 선진입 의료기술 임상연구 지원 시범사업」 신청 공고 「2026년 선진입 의료기술 임상연구 지원 시범사업」 추진을 위하여 다음과 같이 공고하오니 관련 기관의 적극적인 참여를 바랍니다. 2026년 6월 4일 한국보건의료연구원장 □ 주요 내용 ○ 사업명: 「2026년 선진입 의료기술 임상연구 지원 시범사업」 ○ 사업목적: 선진입 의료기술(연구단계 의료기술, 혁신의료기술)의 신의료기술평가 실사용 근거 마련을 위한 연구 수행 지원 ○ 지원규모: 예산 범위 등을 고려하여 최대 3개 기술 선정, 기술당 연 1.5억 내외 지원 예정 ※ 단, 선정 건수 및 지원 규모 등은 상황에 따라 변동될 수 있음 ※ 협약 체결에 따라 선급을 지급한 후 연구결과에 따라 잔액을 지급하며, 연구비 관리는 주관실시기관의 연구비 관리규정에 따름 ※ 본 사업은 국가연구개발사업(R&D)에 해당하지 않는 출연금 지원 사업으로, 연구비 중 간접비는 계상 및 지원하지 않음 ○ 연구기간: ① 혁신의료기술: 협약일로부터 고시 내 사용기간까지(자료정리 분석 기간 3개월 추가 가능) ② 연구단계 의료기술: 협약일로부터 최대 4년(대상자 모집기간 최대 3년) ○ 신청기간: 2026. 6. 4.(목) ~ 2026. 6. 25.(목) 15:00까지 ○ 신청방법: 원본파일 이메일 제출(nhta@neca.re.kr) ※ 세부내용은 「2026년 선진입 의료기술 임상연구 지원 시범사업」 신청 공고(첨부파일)를 참고하시기 바랍니다.",2026-09-15T12:07:30,2026-09-20T23:59:30
